State,County,"Violent
crime","Murder and
nonnegligent
manslaughter","Rape
(revised
definition)1","Rape
(legacy
definition)2",Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson3
LOUISIANA - Nonmetropolitan Counties,Madison,25,4,0,,0,21,32,9,19,4,1
LOUISIANA - Nonmetropolitan Counties,Natchitoches,60,2,5,,4,49,426,103,293,30,0
LOUISIANA - Nonmetropolitan Counties,Red River,33,0,3,,3,27,141,33,102,6,0
LOUISIANA - Nonmetropolitan Counties,Richland,76,2,1,,1,72,258,66,173,19,0
LOUISIANA - Nonmetropolitan Counties,Sabine,8,0,0,,2,6,150,35,115,0,1
LOUISIANA - Nonmetropolitan Counties,St. Landry,228,5,3,,14,206,992,477,422,93,0
LOUISIANA - Nonmetropolitan Counties,St. Mary,148,2,5,,17,124,711,169,502,40,1
LOUISIANA - Nonmetropolitan Counties,Tensas,7,0,1,,0,6,8,2,6,0,0
LOUISIANA - Nonmetropolitan Counties,Vernon,87,4,5,,2,76,552,96,419,37,3
LOUISIANA - Nonmetropolitan Counties,Washington,187,1,24,,7,155,696,224,414,58,3
LOUISIANA - Nonmetropolitan Counties,West Carroll,48,1,0,,0,47,181,59,99,23,0
LOUISIANA - Nonmetropolitan Counties,Winn,18,0,0,,0,18,61,27,29,5,0
MAINE - Metropolitan Counties,Androscoggin7,14,0,6,,1,7,122,38,80,4,0
MAINE - Metropolitan Counties,Cumberland7,21,0,5,,3,13,536,190,312,34,0
MAINE - Metropolitan Counties,Penobscot7,5,0,1,,2,2,340,117,212,11,1
MAINE - Metropolitan Counties,Sagadahoc7,6,0,1,,0,5,81,24,57,0,2
MAINE - Metropolitan Counties,York7,26,0,4,,2,20,326,142,176,8,0
MAINE - Nonmetropolitan Counties,Aroostook7,2,0,0,,0,2,53,19,27,7,0
MAINE - Nonmetropolitan Counties,Franklin,7,0,5,,0,2,75,23,44,8,0
MAINE - Nonmetropolitan Counties,Hancock7,1,0,0,,0,1,165,53,108,4,0
MAINE - Nonmetropolitan Counties,Kennebec,26,2,8,,4,12,177,60,99,18,0
MAINE - Nonmetropolitan Counties,Knox7,17,0,0,,1,16,170,38,120,12,0
MAINE - Nonmetropolitan Counties,Lincoln7,31,0,13,,0,18,221,57,155,9,0
MAINE - Nonmetropolitan Counties,Oxford7,18,0,8,,1,9,343,82,245,16,0
MAINE - Nonmetropolitan Counties,Piscataquis7,6,0,2,,0,4,41,5,34,2,0
MAINE - Nonmetropolitan Counties,Somerset,29,0,12,,4,13,328,90,216,22,0
MAINE - Nonmetropolitan Counties,Waldo7,11,0,2,,1,8,170,46,118,6,2
MAINE - Nonmetropolitan Counties,Washington7,17,0,4,,1,12,136,46,83,7,1
MARYLAND - Metropolitan Counties,Allegany,23,1,3,,7,12,336,52,276,8,0
MARYLAND - Metropolitan Counties,Anne Arundel,0,0,0,,0,0,0,0,0,0,0
MARYLAND - Metropolitan Counties,Anne Arundel County Police Department,2053,14,143,,492,1404,11642,1767,9302,573,33
MARYLAND - Metropolitan Counties,Baltimore County,0,0,0,,0,0,0,0,0,0,0
MARYLAND - Metropolitan Counties,Baltimore County Police Department,4397,35,318,,1497,2547,23344,3681,17599,2064,163
MARYLAND - Metropolitan Counties,Calvert,121,1,14,,12,94,1070,223,810,37,9
MARYLAND - Metropolitan Counties,Carroll,100,2,20,,9,69,807,190,584,33,0
MARYLAND - Metropolitan Counties,Cecil,90,2,10,,16,62,619,179,395,45,1
MARYLAND - Metropolitan Counties,Charles,527,6,38,,126,357,2305,344,1803,158,31
MARYLAND - Metropolitan Counties,Frederick,185,1,13,,30,141,1485,251,1180,54,
MARYLAND - Metropolitan Counties,Harford,384,6,24,,81,273,2430,453,1915,62,0
MARYLAND - Metropolitan Counties,Howard,0,0,0,,0,0,0,0,0,0,0
MARYLAND - Metropolitan Counties,Howard County Police Department,712,6,66,,201,439,5522,840,4379,303,3
MARYLAND - Metropolitan Counties,Montgomery,0,0,0,,0,0,0,0,0,0,0
MARYLAND - Metropolitan Counties,Montgomery County Police Department,1749,14,331,,659,745,15066,1855,12374,837,62
MARYLAND - Metropolitan Counties,Prince George's ,10,0,0,,0,10,1,0,1,0,0
MARYLAND - Metropolitan Counties,Queen Anne's,72,0,6,,11,55,472,106,355,11,4
MARYLAND - Metropolitan Counties,Somerset,24,0,2,,1,21,52,15,35,2,0
MARYLAND - Metropolitan Counties,St. Mary's,202,2,21,,28,151,1814,378,1372,64,2
MARYLAND - Metropolitan Counties,Washington,193,0,7,,35,151,1721,416,1201,104,4
MARYLAND - Metropolitan Counties,Wicomico,105,1,6,,24,74,644,172,442,30,2
MARYLAND - Metropolitan Counties,Worcester,13,2,2,,5,4,249,63,178,8,0
MARYLAND - Nonmetropolitan Counties,Caroline,17,0,2,,1,14,200,67,124,9,0
MARYLAND - Nonmetropolitan Counties,Dorchester,10,1,0,,1,8,203,55,132,16,0
MARYLAND - Nonmetropolitan Counties,Garrett,45,0,1,,0,44,239,46,187,6,1
MARYLAND - Nonmetropolitan Counties,Kent,8,0,1,,3,4,130,53,75,2,0
MARYLAND - Nonmetropolitan Counties,Talbot,22,0,11,,0,11,175,55,119,1,1
MICHIGAN - Metropolitan Counties,Barry,34,1,11,,0,22,255,54,193,8,0
MICHIGAN - Metropolitan Counties,Bay,44,0,14,,2,28,593,113,462,18,1
MICHIGAN - Metropolitan Counties,Berrien,122,2,47,,10,63,587,168,379,40,5
MICHIGAN - Metropolitan Counties,Calhoun,121,1,28,,4,88,501,137,341,23,1
MICHIGAN - Metropolitan Counties,Cass,50,0,20,,0,30,551,234,294,23,4
MICHIGAN - Metropolitan Counties,Clinton,23,0,4,,1,18,172,51,108,13,0
MICHIGAN - Metropolitan Counties,Eaton,164,2,61,,26,75,986,183,750,53,2
MICHIGAN - Metropolitan Counties,Genesee,67,0,7,,4,56,326,39,269,18,0
MICHIGAN - Metropolitan Counties,Ingham,146,2,36,,9,99,504,128,348,28,2
MICHIGAN - Metropolitan Counties,Jackson,218,1,23,,4,190,631,111,478,42,6
MICHIGAN - Metropolitan Counties,Kalamazoo,297,4,102,,37,154,2236,514,1608,114,7
MICHIGAN - Metropolitan Counties,Kent,386,1,105,,38,242,2264,441,1701,122,15
MICHIGAN - Metropolitan Counties,Lapeer,60,2,15,,4,39,351,112,213,26,2
MICHIGAN - Metropolitan Counties,Livingston,70,1,28,,4,37,552,97,427,28,7
MICHIGAN - Metropolitan Counties,Macomb,322,2,55,,36,229,1436,196,1168,72,12
MICHIGAN - Metropolitan Counties,Midland,50,1,22,,1,26,356,120,217,19,8
MICHIGAN - Metropolitan Counties,Monroe,167,5,56,,19,87,1521,344,1065,112,23
MICHIGAN - Metropolitan Counties,Montcalm,54,0,21,,2,31,226,51,164,11,0
MICHIGAN - Metropolitan Counties,Muskegon,66,0,25,,1,40,555,95,437,23,5
MICHIGAN - Metropolitan Counties,Oakland,33,0,10,,0,23,52,7,37,8,6
MICHIGAN - Metropolitan Counties,Ottawa,559,3,204,,29,323,2492,467,1942,83,19
MICHIGAN - Metropolitan Counties,Saginaw,98,2,10,,11,75,494,80,382,32,4
MICHIGAN - Metropolitan Counties,St. Clair,189,2,34,,3,150,974,190,730,54,14
MICHIGAN - Metropolitan Counties,Van Buren,120,0,29,,4,87,437,194,210,33,5
MICHIGAN - Metropolitan Counties,Washtenaw,588,1,69,,80,438,1667,391,1067,209,16
MICHIGAN - Metropolitan Counties,Wayne,6,0,4,,1,1,0,0,0,0,0
MICHIGAN - Nonmetropolitan Counties,Alcona,10,0,2,,0,8,94,40,53,1,1
MICHIGAN - Nonmetropolitan Counties,Alger,0,0,0,,0,0,5,0,4,1,0
MICHIGAN - Nonmetropolitan Counties,Allegan,131,0,28,,2,101,558,147,369,42,5
MICHIGAN - Nonmetropolitan Counties,Alpena,10,0,3,,1,6,36,10,23,3,0
MICHIGAN - Nonmetropolitan Counties,Antrim,15,0,6,,0,9,279,118,153,8,0
MICHIGAN - Nonmetropolitan Counties,Arenac,29,1,16,,0,12,100,33,57,10,2
MICHIGAN - Nonmetropolitan Counties,Baraga,3,0,0,,0,3,26,9,17,0,0
MICHIGAN - Nonmetropolitan Counties,Benzie,18,0,6,,0,12,100,11,86,3,0
MICHIGAN - Nonmetropolitan Counties,Branch,10,0,5,,0,5,61,11,45,5,0
MICHIGAN - Nonmetropolitan Counties,Charlevoix,21,0,12,,1,8,121,20,96,5,0
MICHIGAN - Nonmetropolitan Counties,Cheboygan,7,0,6,,0,1,70,27,41,2,1
MICHIGAN - Nonmetropolitan Counties,Chippewa,6,0,1,,0,5,55,16,37,2,0
MICHIGAN - Nonmetropolitan Counties,Clare,90,1,21,,1,67,412,101,291,20,8
MICHIGAN - Nonmetropolitan Counties,Crawford,18,0,9,,0,9,104,39,58,7,2
MICHIGAN - Nonmetropolitan Counties,Delta,9,0,5,,0,4,52,14,36,2,0
MICHIGAN - Nonmetropolitan Counties,Emmet,28,0,10,,0,18,176,54,121,1,2
MICHIGAN - Nonmetropolitan Counties,Gladwin,27,0,5,,1,21,126,58,64,4,0
MICHIGAN - Nonmetropolitan Counties,Gogebic,6,0,4,,0,2,52,10,39,3,0
MICHIGAN - Nonmetropolitan Counties,Grand Traverse,125,2,34,,5,84,593,100,460,33,5
MICHIGAN - Nonmetropolitan Counties,Gratiot,21,0,9,,2,10,279,45,221,13,2
MICHIGAN - Nonmetropolitan Counties,Hillsdale,30,1,11,,0,18,132,43,83,6,1
MICHIGAN - Nonmetropolitan Counties,Houghton,13,0,9,,1,3,77,19,51,7,1
MICHIGAN - Nonmetropolitan Counties,Huron,24,0,7,,1,16,103,32,66,5,0
MICHIGAN - Nonmetropolitan Counties,Ionia,45,1,30,,1,13,267,54,204,9,1
MICHIGAN - Nonmetropolitan Counties,Iosco,0,0,0,,0,0,0,0,0,0,0
MICHIGAN - Nonmetropolitan Counties,Iron,8,1,3,,1,3,19,8,11,0,0
MICHIGAN - Nonmetropolitan Counties,Isabella,48,0,16,,6,26,301,92,201,8,3
MICHIGAN - Nonmetropolitan Counties,Kalkaska,60,0,2,,1,57,195,38,145,12,2
MICHIGAN - Nonmetropolitan Counties,Keweenaw,3,0,2,,0,1,26,11,15,0,0
MICHIGAN - Nonmetropolitan Counties,Lake,20,0,2,,1,17,156,68,82,6,0
MICHIGAN - Nonmetropolitan Counties,Leelanau,12,0,2,,2,8,77,16,55,6,1
MICHIGAN - Nonmetropolitan Counties,Lenawee,30,0,7,,2,21,230,85,132,13,0
MICHIGAN - Nonmetropolitan Counties,Luce,20,0,1,,0,19,73,19,51,3,0
MICHIGAN - Nonmetropolitan Counties,Mackinac,6,0,4,,0,2,69,11,54,4,1
MICHIGAN - Nonmetropolitan Counties,Manistee,36,0,17,,0,19,261,48,206,7,2
MICHIGAN - Nonmetropolitan Counties,Marquette,13,0,3,,3,7,142,17,120,5,0
MICHIGAN - Nonmetropolitan Counties,Mason,28,0,8,,0,20,191,39,144,8,1
MICHIGAN - Nonmetropolitan Counties,Mecosta,241,0,18,,2,221,378,62,302,14,3
MICHIGAN - Nonmetropolitan Counties,Menominee,16,0,9,,0,7,49,19,28,2,0
MICHIGAN - Nonmetropolitan Counties,Missaukee,21,0,6,,1,14,139,26,110,3,0
MICHIGAN - Nonmetropolitan Counties,Montmorency,4,0,0,,0,4,19,7,5,7,0
MICHIGAN - Nonmetropolitan Counties,Newaygo,45,1,13,,0,31,257,67,184,6,2
MICHIGAN - Nonmetropolitan Counties,Oceana,32,0,4,,2,26,245,66,170,9,1
MICHIGAN - Nonmetropolitan Counties,Ogemaw,22,0,3,,1,18,163,57,99,7,1
MICHIGAN - Nonmetropolitan Counties,Ontonagon,13,0,0,,0,13,20,6,10,4,0
MICHIGAN - Nonmetropolitan Counties,Osceola,45,0,17,,2,26,205,31,143,31,0
MICHIGAN - Nonmetropolitan Counties,Oscoda,27,0,4,,0,23,158,43,109,6,0
MICHIGAN - Nonmetropolitan Counties,Otsego,13,0,8,,0,5,49,16,33,0,0
MICHIGAN - Nonmetropolitan Counties,Presque Isle,5,0,3,,0,2,21,7,13,1,0
MICHIGAN - Nonmetropolitan Counties,Roscommon,19,1,7,,0,11,148,40,103,5,1
MICHIGAN - Nonmetropolitan Counties,Sanilac,45,0,8,,2,35,192,84,94,14,1
MICHIGAN - Nonmetropolitan Counties,Shiawassee,23,0,13,,2,8,134,39,93,2,1
MICHIGAN - Nonmetropolitan Counties,St. Joseph,54,0,10,,0,44,131,43,76,12,2
MICHIGAN - Nonmetropolitan Counties,Tuscola,43,0,8,,0,35,205,58,123,24,0
MICHIGAN - Nonmetropolitan Counties,Wexford,41,0,18,,0,23,260,47,209,4,3
MINNESOTA - Metropolitan Counties,Anoka,44,1,15,,5,23,977,157,767,53,7
MINNESOTA - Metropolitan Counties,Blue Earth,15,1,7,,0,7,103,42,52,9,1
MINNESOTA - Metropolitan Counties,Carlton,19,0,8,,2,9,166,49,99,18,3
MINNESOTA - Metropolitan Counties,Carver8,49,0,5,,4,40,542,83,432,27,1
MINNESOTA - Metropolitan Counties,Chisago,12,0,2,,0,10,213,51,145,17,0
MINNESOTA - Metropolitan Counties,Clay,5,0,0,,1,4,65,27,29,9,0
MINNESOTA - Metropolitan Counties,Dakota,32,0,1,,0,31,90,31,56,3,0
MINNESOTA - Metropolitan Counties,Dodge,4,0,0,,0,4,71,12,47,12,0
MINNESOTA - Metropolitan Counties,Fillmore,7,0,0,,1,6,73,23,46,4,1
MINNESOTA - Metropolitan Counties,Hennepin,19,0,0,,3,16,61,2,54,5,0
MINNESOTA - Metropolitan Counties,Houston,4,0,2,,0,2,42,7,32,3,0
MINNESOTA - Metropolitan Counties,Isanti,28,0,10,,0,18,328,88,216,24,1
MINNESOTA - Metropolitan Counties,Le Sueur,5,0,1,,0,4,109,31,78,0,0
MINNESOTA - Metropolitan Counties,Mille Lacs,23,1,5,,3,14,455,79,321,55,0
MINNESOTA - Metropolitan Counties,Nicollet,3,0,2,,0,1,62,21,41,0,0
MINNESOTA - Metropolitan Counties,Olmsted,23,0,13,,2,8,280,85,170,25,7
MINNESOTA - Metropolitan Counties,Polk,30,0,9,,0,21,228,72,146,10,3
MINNESOTA - Metropolitan Counties,Ramsey,63,0,23,,16,24,1096,140,876,80,1
MINNESOTA - Metropolitan Counties,Sherburne,35,0,12,,3,20,405,68,319,18,0
MINNESOTA - Metropolitan Counties,Sibley,4,0,3,,0,1,2,0,2,0,0
MINNESOTA - Metropolitan Counties,Stearns,47,0,15,,2,30,454,79,345,30,1
MINNESOTA - Metropolitan Counties,St. Louis,51,1,13,,1,36,717,244,397,76,9
MINNESOTA - Metropolitan Counties,Wabasha,6,0,0,,0,6,45,6,33,6,0
MINNESOTA - Metropolitan Counties,Washington,75,0,19,,4,52,848,180,603,65,0
MINNESOTA - Metropolitan Counties,Wright,97,2,41,,5,49,1737,126,1545,66,11
MINNESOTA - Nonmetropolitan Counties,Aitkin,11,1,4,,2,4,263,104,143,16,0
MINNESOTA - Nonmetropolitan Counties,Becker,17,0,4,,0,13,118,51,48,19,0
MINNESOTA - Nonmetropolitan Counties,Beltrami,52,0,9,,2,41,387,94,251,42,2
MINNESOTA - Nonmetropolitan Counties,Big Stone,1,0,1,,0,0,23,11,12,0,0
MINNESOTA - Nonmetropolitan Counties,Brown,4,0,0,,0,4,20,2,17,1,0
MINNESOTA - Nonmetropolitan Counties,Cass,54,1,30,,3,20,401,122,235,44,0
MINNESOTA - Nonmetropolitan Counties,Chippewa,1,0,0,,0,1,30,11,17,2,0
MINNESOTA - Nonmetropolitan Counties,Clearwater,16,0,3,,0,13,93,36,53,4,2
MINNESOTA - Nonmetropolitan Counties,Cook,5,0,3,,0,2,115,29,83,3,0
MINNESOTA - Nonmetropolitan Counties,Cottonwood,2,0,0,,0,2,15,4,11,0,0
MINNESOTA - Nonmetropolitan Counties,Crow Wing,24,0,6,,1,17,321,116,190,15,1
MINNESOTA - Nonmetropolitan Counties,Douglas,14,0,5,,2,7,162,55,97,10,0
MINNESOTA - Nonmetropolitan Counties,Faribault,2,0,2,,0,0,62,29,24,9,0
MINNESOTA - Nonmetropolitan Counties,Freeborn,3,1,2,,0,0,79,27,43,9,1
MINNESOTA - Nonmetropolitan Counties,Goodhue,19,0,8,,2,9,161,46,95,20,1
MINNESOTA - Nonmetropolitan Counties,Grant,1,0,0,,0,1,13,5,8,0,0
MINNESOTA - Nonmetropolitan Counties,Hubbard,20,0,6,,1,13,209,74,126,9,1
MINNESOTA - Nonmetropolitan Counties,Itasca,37,1,13,,0,23,135,40,89,6,1
MINNESOTA - Nonmetropolitan Counties,Jackson,2,0,1,,1,0,40,7,31,2,0
MINNESOTA - Nonmetropolitan Counties,Kanabec,22,0,0,,0,22,237,68,140,29,0
MINNESOTA - Nonmetropolitan Counties,Kandiyohi,22,0,3,,2,17,166,26,126,14,0
MINNESOTA - Nonmetropolitan Counties,Kittson,1,0,0,,0,1,20,2,18,0,0
MINNESOTA - Nonmetropolitan Counties,Lac qui Parle,1,0,1,,0,0,26,11,15,0,1
MINNESOTA - Nonmetropolitan Counties,Lake,1,0,0,,0,1,14,4,5,5,0
MINNESOTA - Nonmetropolitan Counties,Lake of the Woods,1,0,1,,0,0,5,2,2,1,0
MINNESOTA - Nonmetropolitan Counties,Lincoln,12,0,0,,0,12,0,0,0,0,0
MINNESOTA - Nonmetropolitan Counties,Lyon,3,0,0,,0,3,56,20,32,4,0
MINNESOTA - Nonmetropolitan Counties,Marshall,5,0,1,,0,4,44,8,29,7,1
MINNESOTA - Nonmetropolitan Counties,Martin,2,0,1,,0,1,15,5,9,1,0
MINNESOTA - Nonmetropolitan Counties,McLeod,14,0,6,,0,8,81,28,51,2,0
MINNESOTA - Nonmetropolitan Counties,Meeker,17,1,11,,0,5,113,25,73,15,0
MINNESOTA - Nonmetropolitan Counties,Mower,10,0,2,,0,8,91,35,47,9,0
MINNESOTA - Nonmetropolitan Counties,Murray,1,0,0,,0,1,37,4,31,2,0
MINNESOTA - Nonmetropolitan Counties,Nobles,4,0,1,,0,3,24,15,8,1,0
MINNESOTA - Nonmetropolitan Counties,Norman,0,0,0,,0,0,2,0,2,0,1
MINNESOTA - Nonmetropolitan Counties,Otter Tail,20,0,6,,0,14,379,155,206,18,3
MINNESOTA - Nonmetropolitan Counties,Pennington,2,0,0,,0,2,15,5,7,3,0
MINNESOTA - Nonmetropolitan Counties,Pine,78,0,20,,6,52,864,164,597,103,6
MINNESOTA - Nonmetropolitan Counties,Pope,4,0,0,,0,4,33,6,22,5,0
MINNESOTA - Nonmetropolitan Counties,Red Lake,0,0,0,,0,0,8,0,7,1,0
MINNESOTA - Nonmetropolitan Counties,Redwood,6,0,1,,0,5,58,13,40,5,0
MINNESOTA - Nonmetropolitan Counties,Renville,7,0,0,,0,7,87,20,61,6,0
MINNESOTA - Nonmetropolitan Counties,Rice,16,0,4,,1,11,153,41,92,20,2
MINNESOTA - Nonmetropolitan Counties,Rock,36,0,0,,0,36,70,11,53,6,0
MINNESOTA - Nonmetropolitan Counties,Roseau,1,0,1,,0,0,75,18,50,7,0
MINNESOTA - Nonmetropolitan Counties,Steele,13,1,1,,1,10,80,21,49,10,1
MINNESOTA - Nonmetropolitan Counties,Stevens,5,0,4,,0,1,36,17,19,0,0
MINNESOTA - Nonmetropolitan Counties,Swift,2,0,0,,0,2,6,5,0,1,0
MINNESOTA - Nonmetropolitan Counties,Todd,22,0,13,,0,9,153,51,96,6,3
MINNESOTA - Nonmetropolitan Counties,Traverse,1,0,0,,0,1,20,4,15,1,1
MINNESOTA - Nonmetropolitan Counties,Wadena,1,0,0,,0,1,3,3,0,0,1
MINNESOTA - Nonmetropolitan Counties,Waseca,3,0,2,,0,1,54,19,29,6,0
MINNESOTA - Nonmetropolitan Counties,Watonwan,4,0,2,,0,2,30,18,8,4,0
MINNESOTA - Nonmetropolitan Counties,Wilkin,3,0,1,,1,1,20,1,18,1,0
MINNESOTA - Nonmetropolitan Counties,Winona,12,1,0,,0,11,47,7,34,6,0
MINNESOTA - Nonmetropolitan Counties,Yellow Medicine,4,0,1,,0,3,35,18,14,3,0
MISSISSIPPI - Metropolitan Counties,DeSoto,36,1,2,,6,27,454,200,238,16,0
MISSISSIPPI - Metropolitan Counties,Hancock,42,2,,0,2,38,590,129,396,65,2
MISSISSIPPI - Metropolitan Counties,Harrison,59,1,8,,10,40,1016,216,671,129,9
MISSISSIPPI - Metropolitan Counties,Hinds8,89,2,11,,8,68,406,158,181,67,
MISSISSIPPI - Metropolitan Counties,Jackson,114,4,,38,15,57,1426,381,874,171,7
MISSISSIPPI - Metropolitan Counties,Lamar,96,1,,7,9,79,692,270,415,7,0
MISSISSIPPI - Metropolitan Counties,Madison,24,0,,5,4,15,277,95,152,30,4
MISSISSIPPI - Metropolitan Counties,Marshall,3,0,1,,0,2,158,3,145,10,1
MISSISSIPPI - Metropolitan Counties,Rankin,36,2,3,,3,28,622,147,432,43,4
MISSISSIPPI - Metropolitan Counties,Tunica,34,0,,9,7,18,417,93,292,32,
MISSISSIPPI - Nonmetropolitan Counties,Choctaw,3,0,,0,0,3,72,29,42,1,1
MISSISSIPPI - Nonmetropolitan Counties,Claiborne,22,3,4,,1,14,73,50,14,9,0
MISSISSIPPI - Nonmetropolitan Counties,Grenada,9,0,,0,3,6,136,54,80,2,
MISSISSIPPI - Nonmetropolitan Counties,Jones,142,1,50,,9,82,768,363,405,0,0
MISSISSIPPI - Nonmetropolitan Counties,Kemper,10,0,,0,3,7,58,31,26,1,1
MISSISSIPPI - Nonmetropolitan Counties,Lauderdale,53,5,,15,18,15,604,300,264,40,7
MISSISSIPPI - Nonmetropolitan Counties,Lincoln,16,0,,4,0,12,280,112,150,18,4
MISSISSIPPI - Nonmetropolitan Counties,Marion,41,2,7,,6,26,296,141,128,27,2
MISSISSIPPI - Nonmetropolitan Counties,Oktibbeha,40,0,,7,7,26,385,210,163,12,5
MISSISSIPPI - Nonmetropolitan Counties,Panola,102,5,,0,5,92,790,389,386,15,0
MISSISSIPPI - Nonmetropolitan Counties,Scott,34,1,1,,3,29,188,95,72,21,0
MISSISSIPPI - Nonmetropolitan Counties,Stone,34,0,6,,2,26,168,60,92,16,2
MISSISSIPPI - Nonmetropolitan Counties,Sunflower,24,0,,0,12,12,12,12,0,0,0
MISSISSIPPI - Nonmetropolitan Counties,Warren,17,1,5,,1,10,263,51,182,30,2
MISSISSIPPI - Nonmetropolitan Counties,Washington,20,0,3,,6,11,323,88,223,12,0
MISSOURI - Metropolitan Counties,Andrew,33,2,2,,1,28,107,38,63,6,0
MISSOURI - Metropolitan Counties,Bates,50,0,1,,0,49,125,49,64,12,0
MISSOURI - Metropolitan Counties,Bollinger,87,1,3,,7,76,91,34,51,6,0
MISSOURI - Metropolitan Counties,Boone,125,0,14,,11,100,601,130,413,58,10
MISSOURI - Metropolitan Counties,Buchanan,28,1,0,,2,25,188,62,95,31,9
MISSOURI - Metropolitan Counties,Caldwell,17,0,0,,0,17,68,28,36,4,0
MISSOURI - Metropolitan Counties,Callaway,117,3,16,,8,90,502,160,303,39,1
MISSOURI - Metropolitan Counties,Cape Girardeau,33,0,0,,5,28,196,73,112,11,0
MISSOURI - Metropolitan Counties,Cass,60,1,5,,2,52,406,120,249,37,0
MISSOURI - Metropolitan Counties,Christian,95,0,7,,2,86,327,116,196,15,5
MISSOURI - Metropolitan Counties,Clay,50,1,1,,11,37,236,86,131,19,3
MISSOURI - Metropolitan Counties,Clinton,24,0,0,,0,24,105,37,52,16,3
MISSOURI - Metropolitan Counties,Cole,42,0,1,,2,39,278,77,179,22,3
MISSOURI - Metropolitan Counties,Dallas,22,0,3,,1,18,138,47,73,18,0
MISSOURI - Metropolitan Counties,DeKalb,5,0,0,,1,4,44,14,24,6,1
MISSOURI - Metropolitan Counties,Franklin,71,2,0,,1,68,548,171,325,52,2
MISSOURI - Metropolitan Counties,Greene,83,2,35,,10,36,1318,394,782,142,7
MISSOURI - Metropolitan Counties,Jackson,85,2,10,,9,64,383,125,220,38,3
MISSOURI - Metropolitan Counties,Jasper,123,2,16,,6,99,507,143,302,62,0
MISSOURI - Metropolitan Counties,Jefferson,196,2,14,,15,165,2284,449,1565,270,15
MISSOURI - Metropolitan Counties,Lafayette,10,0,1,,0,9,131,38,82,11,2
MISSOURI - Metropolitan Counties,Lincoln,132,0,4,,1,127,189,64,99,26,3
MISSOURI - Metropolitan Counties,McDonald,101,0,2,,3,96,387,85,262,40,0
MISSOURI - Metropolitan Counties,Moniteau,1,0,0,,0,1,40,29,5,6,0
MISSOURI - Metropolitan Counties,Newton9,,0,13,,7,,719,159,475,85,21
MISSOURI - Metropolitan Counties,Osage,3,0,1,,0,2,42,21,17,4,0
MISSOURI - Metropolitan Counties,Platte,41,4,13,,4,20,262,66,168,28,2
MISSOURI - Metropolitan Counties,Polk,50,0,7,,2,41,333,133,174,26,3
MISSOURI - Metropolitan Counties,Ray,102,0,3,,0,99,111,47,53,11,0
MISSOURI - Metropolitan Counties,St. Charles,0,0,0,,0,0,1,0,1,0,0
MISSOURI - Metropolitan Counties,St. Charles County Police Department,114,3,18,,9,84,789,198,522,69,8
MISSOURI - Metropolitan Counties,St. Louis County Police Department,1784,25,195,,399,1165,8291,1729,5728,834,63
MISSOURI - Metropolitan Counties,Warren,68,0,11,,2,55,219,58,141,20,3
MISSOURI - Metropolitan Counties,Webster,11,1,3,,1,6,256,80,155,21,0
MISSOURI - Nonmetropolitan Counties,Adair,8,0,1,,0,7,116,46,63,7,0
MISSOURI - Nonmetropolitan Counties,Atchison,1,0,0,,0,1,8,1,4,3,0
MISSOURI - Nonmetropolitan Counties,Audrain,22,0,7,,2,13,76,22,48,6,0
MISSOURI - Nonmetropolitan Counties,Barry,40,0,6,,0,34,345,124,190,31,1
MISSOURI - Nonmetropolitan Counties,Barton,27,0,0,,0,27,97,41,50,6,7
MISSOURI - Nonmetropolitan Counties,Benton,80,1,2,,4,73,232,81,133,18,0
MISSOURI - Nonmetropolitan Counties,Butler,86,2,1,,6,77,497,110,338,49,0
MISSOURI - Nonmetropolitan Counties,Camden5,,4,,,0,79,457,205,229,23,7
MISSOURI - Nonmetropolitan Counties,Carroll,3,0,0,,0,3,26,6,19,1,0
MISSOURI - Nonmetropolitan Counties,Carter,36,0,5,,1,30,60,25,33,2,0
MISSOURI - Nonmetropolitan Counties,Cedar,37,0,1,,0,36,101,43,54,4,1
MISSOURI - Nonmetropolitan Counties,Chariton,13,0,0,,0,13,50,22,26,2,0
MISSOURI - Nonmetropolitan Counties,Clark,12,0,1,,1,10,40,5,30,5,0
MISSOURI - Nonmetropolitan Counties,Cooper,7,0,0,,1,6,83,29,44,10,1
MISSOURI - Nonmetropolitan Counties,Crawford,20,0,1,,0,19,223,87,108,28,0
MISSOURI - Nonmetropolitan Counties,Dade,28,0,0,,0,28,84,38,43,3,1
MISSOURI - Nonmetropolitan Counties,Daviess,9,1,1,,0,7,49,20,24,5,0
MISSOURI - Nonmetropolitan Counties,Dent,7,2,2,,1,2,60,29,22,9,0
MISSOURI - Nonmetropolitan Counties,Douglas,17,0,0,,0,17,51,19,28,4,3
MISSOURI - Nonmetropolitan Counties,Dunklin,22,0,0,,1,21,165,40,110,15,1
MISSOURI - Nonmetropolitan Counties,Gasconade,18,0,0,,0,18,116,46,60,10,0
MISSOURI - Nonmetropolitan Counties,Gentry,4,0,0,,0,4,37,9,23,5,0
MISSOURI - Nonmetropolitan Counties,Grundy,2,0,0,,0,2,18,12,5,1,0
MISSOURI - Nonmetropolitan Counties,Harrison,2,0,1,,0,1,61,27,28,6,1
MISSOURI - Nonmetropolitan Counties,Henry,54,1,1,,2,50,228,94,115,19,3
